
[16374.8193359, 2741.73779297, 2086.51147461, 1498.8840332, 344.789672852, 1205.77124023, 1161.48779297, 422.707733154, 302.916625977, 262.809082031, 158.45223999, 200.473983765, 81.8363342285]

[15048.6962891, 4165.80761719, 1703.81896973, 921.689758301, 354.022521973, 519.419921875, 638.778442383, 522.686218262, 314.253936768, 203.074539185, 199.757446289, 224.417129517, 113.969528198]

[13831.7070312, 6857.51855469, 1129.04626465, 1635.55749512, 533.846069336, 679.788879395, 636.927734375, 216.285964966, 124.607215881, 191.751647949, 118.271286011, 125.331001282, 79.6938705444]

[7759.31054688, 8430.99414062, 2227.75585938, 1280.33862305, 462.940368652, 1180.02197266, 454.679534912, 357.262512207, 236.226150513, 210.288162231, 271.488525391, 140.783676147, 92.7086029053]

[7297.97460938, 4930.39794922, 1039.34106445, 988.273864746, 672.889160156, 470.64743042, 217.224838257, 382.806060791, 217.435211182, 69.5570068359, 158.484603882, 69.1016693115, 94.6918487549]

[8362.18261719, 5563.93847656, 1023.26885986, 365.037872314, 223.500732422, 597.205810547, 196.317840576, 235.049514771, 321.279724121, 272.517028809, 142.163360596, 289.463439941, 205.122070312]

[18052.8710938, 6962.15820312, 1741.50439453, 556.803710938, 686.549438477, 845.143310547, 160.970779419, 148.31187439, 159.808883667, 257.12677002, 197.876098633, 453.441558838, 84.107749939]

[15946.3535156, 6095.86328125, 2311.0546875, 1551.83764648, 305.797943115, 252.87286377, 151.064834595, 107.443107605, 342.443572998, 248.301574707, 205.111297607, 137.043258667, 69.9604110718]

[40836.0351562, 6000.98730469, 727.084472656, 818.721496582, 842.199707031, 381.071899414, 273.773406982, 136.12109375, 129.038070679, 101.04309845, 122.358322144, 201.856185913, 105.44392395]

[9050.38769531, 2277.11328125, 1906.06188965, 1078.3638916, 253.716827393, 829.757080078, 524.493103027, 232.578994751, 186.340988159, 198.379119873, 387.868255615, 103.427032471, 62.4637069702]

[14671.7519531, 3688.4296875, 4372.6796875, 838.617858887, 452.656951904, 881.511474609, 641.559020996, 460.773712158, 255.857971191, 205.567184448, 204.990356445, 147.903762817, 156.612792969]

[10166.6152344, 7542.91894531, 1143.16064453, 580.352111816, 1281.25683594, 638.187194824, 300.545227051, 282.719604492, 444.114135742, 272.781219482, 110.433502197, 194.180831909, 46.8022079468]

[8614.69238281, 3333.84521484, 636.708740234, 1292.10754395, 1075.68164062, 648.41973877, 476.800994873, 822.597290039, 207.315567017, 219.520431519, 462.820953369, 137.192855835, 97.1522827148]

[11921.4208984, 4052.5949707, 2157.72875977, 644.135131836, 354.241485596, 755.007080078, 599.096618652, 407.820465088, 235.998153687, 137.621734619, 88.164680481, 105.827270508, 102.283363342]

[9466.36132812, 3792.6418457, 1619.57556152, 1346.08728027, 592.324157715, 573.524658203, 670.797424316, 490.804626465, 185.072235107, 198.797561646, 151.540023804, 197.824005127, 113.790771484]

[15106.1416016, 6053.54638672, 795.235717773, 1269.73547363, 968.961791992, 449.352386475, 362.31729126, 523.006835938, 345.689086914, 316.505493164, 221.92578125, 166.34866333, 78.4586410522]

[5588.17773438, 4460.86376953, 1143.28625488, 1177.1730957, 318.005554199, 893.003356934, 388.469360352, 306.114044189, 244.586303711, 106.465324402, 118.541870117, 171.859008789, 52.1820259094]

