
[4484.83740234, 2387.81396484, 762.101928711, 946.710754395, 336.611083984, 889.435852051, 450.769195557, 512.345703125, 290.570617676, 431.472167969, 263.899047852, 181.863922119, 97.4934616089]

[8323.52636719, 3078.25170898, 2077.09155273, 1912.02978516, 489.853637695, 664.053588867, 612.531738281, 471.53125, 329.135253906, 306.317993164, 220.938583374, 264.771942139, 63.9621276855]

[14198.2109375, 7189.89355469, 1005.17095947, 751.863891602, 1096.70324707, 1187.99890137, 452.805175781, 321.82144165, 249.141281128, 155.19241333, 123.939071655, 119.289619446, 85.8964233398]

[9789.87207031, 5809.69384766, 1070.40209961, 492.468902588, 909.343078613, 614.039611816, 535.461669922, 531.863525391, 315.751190186, 215.941085815, 141.252182007, 128.706298828, 78.2802581787]

[11654.6005859, 5876.95410156, 920.326171875, 506.460174561, 1177.5168457, 932.315063477, 553.161193848, 353.600463867, 449.096099854, 135.878662109, 119.200584412, 285.905029297, 94.7657546997]

[14542.8623047, 6840.36523438, 935.873352051, 1429.01574707, 335.987426758, 587.420898438, 384.184936523, 476.73147583, 298.309448242, 179.937973022, 126.323219299, 113.90196228, 96.6391830444]

[32625.4199219, 1672.17687988, 2694.04467773, 411.044311523, 921.61920166, 481.639648438, 243.82913208, 416.308074951, 348.080627441, 255.300338745, 179.588668823, 147.211593628, 171.251617432]

[11038.0205078, 6486.22412109, 1062.53149414, 1024.89086914, 656.721374512, 641.146179199, 519.215209961, 495.799316406, 253.757339478, 339.360626221, 110.945800781, 180.127487183, 103.76725769]

[26218.5117188, 4210.7734375, 1715.50805664, 1415.42553711, 596.594726562, 674.347717285, 590.182312012, 362.496795654, 156.580200195, 167.772827148, 127.754867554, 373.980163574, 112.584251404]

[5192.02148438, 1586.9152832, 806.323486328, 519.539794922, 304.070129395, 440.259002686, 605.67401123, 485.410827637, 224.056411743, 149.217132568, 285.717193604, 138.477584839, 102.145866394]

[13966.6523438, 5759.08349609, 526.826965332, 334.785888672, 443.787750244, 293.479003906, 330.340576172, 366.50881958, 266.974182129, 73.9815673828, 58.023349762, 151.59552002, 61.4852294922]

[9752.47265625, 3968.59130859, 2056.59301758, 1287.7310791, 175.618606567, 980.742126465, 626.950012207, 481.389801025, 405.376464844, 198.050537109, 107.339241028, 209.354507446, 87.3681488037]

[13463.1015625, 6668.80371094, 1738.61853027, 796.688171387, 570.943786621, 1142.55029297, 681.315734863, 289.960205078, 145.341506958, 163.459823608, 163.308792114, 135.169967651, 112.366394043]

[13600.0566406, 7153.61083984, 886.361328125, 1506.1628418, 707.788635254, 1280.86853027, 1029.60107422, 425.908233643, 432.855102539, 122.521018982, 204.024765015, 174.538223267, 89.5718841553]

[12245.2724609, 6094.04443359, 1864.6776123, 526.309387207, 514.551879883, 493.575927734, 454.105773926, 255.709121704, 206.838104248, 86.5158004761, 104.449401855, 224.255432129, 195.837417603]

[13036.9023438, 6390.72021484, 2304.015625, 652.232055664, 617.21685791, 716.91986084, 304.1980896, 367.439605713, 182.389450073, 248.586990356, 237.01763916, 145.968917847, 89.5062866211]

